2.68486	0.437775
3.0997	0.664516
2.99257	0.722812
3.13135	0.592943
2.99833	0.598926
2.87729	0.720997
2.77556	0.781531
2.96303	0.634834
2.90813	0.592208
2.87814	0.732532
2.7919	0.504024
3.01785	0.568233
2.88588	0.620459
2.79466	0.687995
2.96552	0.6738
3.93941	1.89627
4.66913	2.06394
4.90543	1.99601
5.26052	2.20488
5.39608	2.15747
5.56274	2.00012
5.54534	1.99599
5.57309	1.90023
5.37075	2.09978
5.16728	2.00795
5.19942	1.94513
5.27243	1.97138
5.29898	1.91574
5.30797	1.93327
5.33445	1.97738
5.31689	2.04093
5.37559	1.99736
5.40518	2.01757
5.44648	1.92071
5.39281	1.98817
5.42634	1.91957
6.20827	1.54208
6.75316	1.6572
6.85486	1.47083
6.97246	1.29826
6.95924	1.27412
6.83943	1.4439
6.83752	1.40989
6.91712	1.16339
6.74751	1.29105
6.64213	1.25358
6.38706	1.17446
5.50276	0.860018
5.96849	0.550898
6.32006	0.769278
6.63449	0.577222
6.94551	0.0838025
6.99553	-0.0502393
6.91983	-0.0187034
6.79583	0.142092
6.72103	0.232493
6.55181	0.447987
6.04747	0.859349
4.67101	1.26945
4.44799	1.35496
4.72393	1.47291
4.79776	1.66039
4.995	1.6742
4.97309	1.75121
5.0515	1.80711
5.13995	1.80575
5.11859	1.85176
5.55454	1.6019
6.10374	1.62222
6.28317	1.67424
6.36411	1.55869
6.3809	1.46525
6.3584	1.43355
6.34291	1.22001
6.2262	1.0771
5.86627	0.909295
5.35662	0.708588
5.05237	0.397469
4.70558	0.343758
4.89479	0.475395
5.03162	0.542807
5.36551	0.531582
5.37911	0.838831
5.55865	0.974162
5.84146	0.940509
6.08129	0.975625
6.17775	1.11934
6.11182	1.26127
5.74422	1.48392
4.94731	1.87813
4.55539	1.88679
4.3853	1.99309
4.29184	2.0002
4.09229	1.89063
4.65993	1.09921
4.56797	0.983565
4.31278	0.711372
4.78383	-0.337383
4.81768	0.0826393
4.78616	-0.161728
4.67452	-0.266697
3.63601	0.487781
3.25415	0.480217
3.14587	0.813071
3.37375	0.989462
4.48739	1.9933
4.79833	2.18622
5.02674	1.92178
6.4546	0.503803
6.50085	0.925699
5.84323	1.57892
5.40896	1.91038
4.94809	2.03158
4.49949	1.95998
4.09894	1.77817
3.78916	1.41018
3.78405	1.20953
3.78384	0.636499
3.74663	0.140555
3.81629	-0.155486
3.90504	-0.417474
4.19487	-0.858496
4.4386	-0.939512
4.74584	-1.41547
4.80772	-1.01874
4.63433	-0.728594
4.26657	-0.641768
4.19771	-0.0961643
3.94179	-0.00595583
3.43198	0.435557
3.08217	0.611895
3.07508	0.375533
3.00428	0.621697
2.9039	0.612684
3.01348	0.724029
3.22889	0.653261
3.51626	0.640644
3.63257	1.14734
4.67317	1.28895
6.13047	1.25237
4.4452	1.26169
3.50194	1.44154
5.54382	0.151138
6.21558	0.719573
6.55375	1.18621
6.60003	1.16861
6.58762	1.22702
6.54845	1.26716
6.45842	1.38444
6.42619	1.36218
6.48958	1.16391
6.46059	1.20998
6.25676	1.51653
6.2273	1.59766
6.12569	1.80284
5.93051	1.94603
5.76048	2.05635
5.96661	1.96965
5.8378	2.10728
5.60179	2.21163
4.63581	1.86915
3.56637	1.79795
3.61449	1.59747
3.45904	1.64444
3.54057	1.62585
3.44142	1.59395
3.27584	1.45615
3.63339	0.91816
4.44232	0.266423
3.54277	0.952258
3.58537	1.11054
3.47422	1.26572
3.52382	1.07835
3.68904	1.11024
3.86383	1.58001
4.13883	1.81136
4.59961	1.79283
5.0666	1.81917
4.92008	1.96647
4.7165	1.54447
4.7079	2.00122
5.77585	2.2932
4.80759	1.75254
4.5988	1.43019
3.83833	1.56734
4.10505	2.18993
3.82819	1.93979
3.77447	1.94248
3.63141	1.76211
3.58599	1.57019
3.39048	1.54091
3.44993	1.33444
3.32304	1.35417
3.13038	1.22307
3.19608	1.04084
3.03479	0.811174
2.88662	0.625412
3.05945	0.458371
2.96395	0.553053
3.06971	0.742164
2.93498	0.647782
2.71657	0.509106
2.94181	0.587365
2.96817	0.620744
2.93285	0.527086
2.64177	0.688992
2.99023	-0.160205
3.1544	0.0225801
2.65486	0.685706
2.65339	0.530862
2.5811	0.728737
2.68332	0.660002
2.75283	0.762242
2.67475	0.684322
2.62822	0.4117
2.66627	0.287495
3.02995	0.553782
5.80144	0.263555
5.71735	0.440775
6.14036	1.38704
6.30063	1.28088
5.37272	1.18409
5.33612	0.866226
5.88427	1.22481
6.23314	1.46237
6.51541	1.39965
6.57538	1.44323
6.67386	1.36414
6.63174	1.47109
6.68975	1.32509
6.64017	1.29597
6.43211	1.34532
6.32857	1.27375
6.11286	1.17277
5.81981	1.15134
5.62372	1.16174
5.44074	1.18631
5.34329	1.15537
5.32889	1.11384
5.56321	0.863616
5.92527	0.500771
6.23317	0.434014
6.55355	0.368444
6.82168	0.410147
7.06813	0.507851
7.10656	0.710206
6.88944	0.963268
6.58761	1.17362
6.26804	1.31753
6.04063	1.43078
5.92116	1.43574
5.89581	1.55218
5.64133	2.06798
4.92333	2.24668
4.33336	1.64181
5.53639	1.37331
5.95045	1.81046
5.71972	2.10814
5.30778	1.57414
6.0768	1.73719
6.53672	1.80019
6.80215	1.51051
6.95041	1.35101
7.14217	1.20543
7.31231	1.01796
7.33146	1.02301
7.38586	0.930918
7.39934	0.936067
7.35964	1.03467
7.35363	1.06981
7.28448	1.1719
7.12971	1.34703
6.93432	1.53325
6.71891	1.44133
6.48866	1.41394
6.3985	1.39303
6.37154	1.33822
5.96394	1.56484
5.36652	1.63389
5.37119	1.59858
5.30021	1.69668
5.26335	1.7579
5.3797	1.67573
5.48483	1.68003
5.99032	1.67877
6.44542	1.26545
6.41881	1.24795
6.25117	1.39123
5.85966	1.6013
5.2832	1.58851
4.91488	1.86599
4.8361	1.93127
4.76336	1.91805
4.57199	1.86612
4.28483	1.93656
4.45334	1.82538
4.04151	1.88998
3.55709	1.43276
2.94327	1.0742
2.98547	1.02946
2.94866	0.949697
5.10005	0.586189
6.34882	0.482283
4.83722	0.450366
5.83796	1.65007
6.54098	1.41109
5.8678	1.83955
6.05586	2.26076
4.60346	2.33509
3.79622	1.7942
3.47202	1.60986
3.29103	1.69798
3.80225	1.12881
5.27411	0.699497
4.84232	1.01893
4.46385	1.32747
5.56292	1.7791
6.21721	1.23417
6.23336	1.20407
6.04095	1.25092
5.55588	1.45885
4.61954	1.52144
3.40382	1.49484
3.05759	1.25786
3.14599	1.18808
4.93951	0.545749
4.97099	0.495634
3.93793	0.780456
3.64047	1.15889
5.35265	1.75939
5.78781	1.64183
5.73891	1.77944
5.30335	1.44089
4.76248	1.24889
4.78337	0.358609
4.87496	-0.41745
4.78589	-0.637038
4.76031	-0.886363
4.78537	-1.27546
4.82193	-1.24535
4.68014	-1.1408
4.60682	-0.949832
4.64283	-0.714854
4.45242	-0.313768
4.67947	1.14155
5.40722	1.03303
5.81164	1.02927
5.62329	1.24243
5.63983	1.08757
4.65685	1.25172
4.37032	0.483337
4.48206	-0.134051
4.3877	-0.386288
4.08135	-0.0934458
3.47931	0.102229
3.47363	0.296769
3.25073	0.214457
3.08858	0.185787
3.13837	0.217342
3.3346	0.901622
3.33764	0.617166
3.79955	0.79785
5.06788	1.92031
5.55743	2.25312
4.88257	2.44249
5.04741	2.30041
4.95731	1.76707
4.68344	1.86176
4.62738	1.9052
4.68799	1.70803
4.77185	1.36284
4.77912	1.09461
4.90999	0.90383
5.05404	0.859339
4.79003	1.45847
4.20306	1.87813
3.96221	2.11934
3.92557	1.96307
3.91872	1.80772
3.84584	1.79043
3.6572	1.73001
3.24176	1.64276
3.14356	1.46049
3.09064	1.35446
2.94759	1.15364
5.09654	0.937747
4.65558	0.918834
4.2079	0.723127
3.6381	1.13322
3.98281	1.91463
5.00873	2.05581
5.21872	1.96037
5.21885	2.08709
4.67467	2.16519
4.03945	1.90341
4.72031	1.48047
5.10011	1.54376
4.69218	1.36596
3.74414	1.08415
2.92713	1.18646
2.97137	1.00654
2.89704	0.970685
2.93128	1.03277
3.86922	0.889794
4.72443	1.21558
3.86971	1.10855
5.16821	1.66599
5.78961	1.96095
5.95523	2.02143
6.18065	1.77121
6.25986	1.77858
6.3812	1.62625
6.33442	1.6669
6.23993	1.7305
5.95361	1.87326
5.46354	1.99401
4.55878	1.81162
4.36677	1.85499
4.2158	1.81529
3.96357	1.92536
3.73228	1.85535
3.59549	2.06699
3.68592	1.89952
3.408	1.69381
3.42595	1.50348
3.12512	1.48777
3.10035	1.21829
2.88802	1.11583
2.86599	1.14429
2.83785	1.17859
2.43005	0.398346
2.90318	0.453434
2.91421	0.623743
2.90901	0.54587
2.84428	0.40494
2.89617	0.567773
2.85198	0.47922
2.89328	0.679754
3.0994	0.757874
2.97687	0.742151
3.16877	0.50205
5.56105	0.477443
6.73404	0.812868
6.693	1.04598
6.29556	1.06315
5.93768	1.13711
5.59785	1.02227
5.32043	0.60438
5.3364	0.278596
5.33799	0.201517
5.14914	-0.190503
5.34338	-0.287134
5.33525	-0.406006
5.36279	-0.343325
5.40974	-0.313696
5.52513	-0.185153
5.73989	0.0142707
5.5221	0.00470646
5.46471	0.07892
5.55098	0.0552142
5.36367	0.322901
5.25004	1.29137
6.17865	2.02107
6.55466	1.88834
6.62057	1.89597
6.4858	1.89846
6.0772	1.95346
5.45054	1.96632
5.35599	0.784756
5.15463	0.0918482
5.1183	-0.228758
4.78756	-0.458927
4.82909	-0.624912
4.78583	-0.551627
4.62465	-0.0544146
5.30413	0.928357
5.98758	1.174
6.22742	1.28555
6.19919	1.05427
5.48139	1.32882
5.72211	1.61066
5.84512	1.66732
5.63293	1.81125
5.50622	1.77664
5.37074	1.7569
5.2107	1.8298
5.15259	1.85312
6.08357	1.79815
6.56068	1.92726
6.65355	1.88142
6.53402	1.80596
6.21194	1.89245
5.75972	1.87603
4.95583	1.87754
3.88261	1.8643
3.47566	1.42245
3.40462	1.18412
3.58923	1.3724
3.90932	1.51508
3.56069	1.80951
4.74073	2.2068
5.14186	2.39606
5.24826	2.30221
5.30087	2.11034
5.21625	2.01865
5.00248	2.01382
4.62067	2.1701
4.32073	1.85379
4.29304	1.62434
4.6276	0.735497
4.98489	0.386203
4.96281	0.142313
5.03257	-0.0269784
4.7246	-0.133642
4.89749	-0.0646923
5.26717	-0.177463
5.1274	0.329116
4.77332	0.438708
5.46652	0.871833
6.03896	0.951184
6.19271	1.03366
6.27365	1.04889
6.22022	1.05157
5.94602	1.26346
5.5007	1.53646
5.0207	1.69462
4.5807	1.80445
4.3777	1.96534
4.47731	1.93254
4.3212	2.17452
4.60693	2.00382
4.78977	1.8993
5.02746	1.85254
5.1896	1.87404
5.44762	1.82423
5.63007	1.69381
4.66752	1.48844
3.96977	0.949489
4.91364	0.354573
4.40673	0.715131
4.28348	1.84392
6.09993	1.74627
6.42685	1.74768
6.7005	1.55173
6.64218	1.72465
6.74725	1.54878
6.74898	1.42565
6.69616	1.26439
6.51018	1.14328
6.34012	0.829776
6.09942	0.464024
5.9377	0.203297
5.70931	0.0658209
5.36121	0.191459
4.98087	0.565809
4.63636	0.924471
4.59194	1.03479
4.44444	1.03862
4.45274	1.16976
4.3514	1.27928
4.44188	1.29769
4.39564	1.28833
4.40054	1.27911
4.38326	1.12325
4.44098	0.637004
4.62728	0.022265
4.8244	-0.455658
4.82544	-0.792819
4.89703	-0.733205
4.96543	-0.901176
5.14249	-0.919551
5.10013	-1.06906
4.84261	-0.93659
4.71914	-0.783791
4.51189	-0.34506
4.02993	0.282252
3.87875	0.947971
4.46886	1.70287
5.64853	1.92101
5.82095	1.86318
6.15564	1.61833
5.90356	1.65511
6.25356	1.79058
5.44747	2.00943
6.09567	2.09754
5.0871	2.19974
5.50689	2.2522
5.06816	2.47377
4.76569	2.24329
4.46191	2.2103
4.02852	2.04556
3.67736	1.95493
3.4739	1.51557
3.23273	1.19836
3.20072	1.18759
3.08552	1.14764
3.14578	1.20527
3.05859	0.98735
2.86695	0.797716
2.80945	0.796251
2.96217	0.709419
2.94472	0.62392
2.96257	0.488236
2.81947	0.747907
2.81941	0.547474
3.07509	0.707683
2.86414	0.776572
2.89379	0.593568
2.99011	0.482955
2.90912	0.695488
2.94786	0.640469
2.98005	0.564849
2.82829	0.72957
2.90827	1.07276
3.11345	1.23279
3.42116	1.71326
3.56498	1.5722
3.61537	1.5314
3.69867	1.65328
3.50949	1.67819
3.69397	1.33193
4.92228	0.930346
4.71796	0.990705
4.76778	0.8153
4.90483	0.975792
4.95359	0.944259
4.88314	0.782071
4.70386	0.76605
4.71425	0.534481
4.84056	0.3982
4.71886	0.0640587
4.86219	-0.076588
